                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.4055,                 1.3746,                 1.6129,                0.57548,                0.55702,                0.53689,                0.24682,                 1.8795,                 1.7866,                 2.1316,              0.0006832,              0.0006832,              0.0006832
                     35,                 1.3753,                 1.3516,                 1.6036,                0.59236,                0.53215,                0.52322,                0.24506,                 1.8648,                 1.8493,                 2.1589,              0.0006733,              0.0006733,              0.0006733
                     36,                 1.3664,                  1.415,                 1.6017,                0.52898,                0.57132,                0.53463,                0.24087,                 1.9235,                 1.8013,                 2.1548,              0.0006634,              0.0006634,              0.0006634
                     37,                 1.3142,                 1.2452,                 1.5315,                0.70635,                0.51475,                0.55006,                0.25571,                 1.8883,                 1.8128,                 2.1615,              0.0006535,              0.0006535,              0.0006535
                     38,                 1.3269,                 1.3023,                 1.5659,                0.60491,                0.56228,                0.56953,                0.25598,                  1.862,                 1.7214,                 2.1513,              0.0006436,              0.0006436,              0.0006436
                     39,                  1.342,                 1.3058,                 1.5934,                0.60573,                  0.582,                0.54213,                0.25991,                 1.8305,                 1.7377,                 2.1394,              0.0006337,              0.0006337,              0.0006337
                     40,                  1.306,                 1.2738,                 1.5385,                0.62564,                0.52297,                0.53503,                0.23533,                  1.918,                 1.7705,                 2.1918,              0.0006238,              0.0006238,              0.0006238
                     41,                 1.2876,                 1.2332,                  1.505,                0.60432,                0.60964,                0.58582,                   0.27,                 1.9068,                 1.6221,                 2.1626,              0.0006139,              0.0006139,              0.0006139
                     42,                 1.2692,                 1.1947,                 1.4977,                0.59066,                0.60432,                0.58327,                 0.2647,                 1.8505,                 1.5802,                 2.1594,               0.000604,               0.000604,               0.000604
                     43,                 1.2655,                 1.1768,                 1.5046,                0.56102,                0.55843,                 0.5008,                0.21906,                  1.876,                 1.8927,                 2.1745,              0.0005941,              0.0005941,              0.0005941
                     44,                 1.2141,                 1.1158,                 1.4642,                0.56825,                0.55282,                0.51654,                0.22642,                 1.8831,                 1.7959,                 2.1909,              0.0005842,              0.0005842,              0.0005842
                     45,                 1.2259,                 1.1592,                 1.4791,                0.60512,                0.59075,                0.56153,                0.25227,                 1.8577,                 1.6289,                 2.1547,              0.0005743,              0.0005743,              0.0005743
                     46,                 1.2135,                  1.111,                 1.4803,                0.64463,                0.52979,                0.54681,                 0.2596,                 1.8445,                 1.6252,                 2.1201,              0.0005644,              0.0005644,              0.0005644
                     47,                 1.2107,                 1.1346,                 1.4647,                0.61437,                0.59227,                0.57067,                 0.2642,                 1.8093,                 1.5959,                 2.0926,              0.0005545,              0.0005545,              0.0005545
                     48,                 1.1797,                 1.0862,                 1.4463,                0.62826,                0.57658,                0.55453,                0.25847,                 1.8014,                 1.6079,                 2.1533,              0.0005446,              0.0005446,              0.0005446
                     49,                 1.1699,                 1.0346,                 1.4345,                0.63623,                0.52191,                0.53126,                0.24574,                 1.7941,                 1.7334,                 2.1618,              0.0005347,              0.0005347,              0.0005347
                     50,                 1.1721,                 1.0622,                 1.4271,                0.59072,                0.58146,                0.57872,                0.26876,                 1.8665,                 1.5858,                 2.2126,              0.0005248,              0.0005248,              0.0005248
                     51,                 1.1383,                 1.0401,                 1.4096,                0.64743,                0.58157,                0.57318,                   0.27,                 1.8207,                 1.5452,                 2.1251,              0.0005149,              0.0005149,              0.0005149
